Timestamp,RL_Signal,Close,Cash,Holdings,Portfolio_RL
2015-02-02 00:00:00+05:30,1,33.1,3.7999999999992724,302,10000.0
2015-02-03 00:00:00+05:30,1,33.1,3.7999999999992724,302,10000.0
2015-02-04 00:00:00+05:30,1,32.5,3.7999999999992724,302,9818.8
2015-02-05 00:00:00+05:30,1,32.5,3.7999999999992724,302,9818.8
2015-02-06 00:00:00+05:30,1,32.5,3.7999999999992724,302,9818.8
2015-02-07 00:00:00+05:30,1,32.5,3.7999999999992724,302,9818.8
2015-02-08 00:00:00+05:30,1,32.5,3.7999999999992724,302,9818.8
2015-02-09 00:00:00+05:30,1,32.5,3.7999999999992724,302,9818.8
2015-02-10 00:00:00+05:30,1,31.5,3.7999999999992724,302,9516.8
2015-02-11 00:00:00+05:30,1,31.35,3.7999999999992724,302,9471.5
2015-02-12 00:00:00+05:30,1,32.3,3.7999999999992724,302,9758.399999999998
2015-02-13 00:00:00+05:30,1,32.3,3.7999999999992724,302,9758.399999999998
2015-02-14 00:00:00+05:30,1,31.9,3.7999999999992724,302,9637.599999999999
2015-02-15 00:00:00+05:30,1,31.9,3.7999999999992724,302,9637.599999999999
2015-02-16 00:00:00+05:30,-1,31.9,9637.599999999999,0,9637.599999999999
2015-02-17 00:00:00+05:30,1,30.5,30.099999999998545,315,9637.599999999999
2015-02-18 00:00:00+05:30,1,30.5,30.099999999998545,315,9637.599999999999
2015-02-19 00:00:00+05:30,1,31.85,30.099999999998545,315,10062.849999999999
2015-02-20 00:00:00+05:30,1,31.6,30.099999999998545,315,9984.099999999999
2015-02-21 00:00:00+05:30,1,32.4,30.099999999998545,315,10236.099999999999
2015-02-22 00:00:00+05:30,1,32.4,30.099999999998545,315,10236.099999999999
2015-02-23 00:00:00+05:30,-1,32.4,10236.099999999999,0,10236.099999999999
2015-02-24 00:00:00+05:30,1,33.1,8.199999999998909,309,10236.099999999999
2015-02-25 00:00:00+05:30,-1,32.2,9958.0,0,9958.0
2015-02-26 00:00:00+05:30,1,32.0,6.0,311,9958.0
2015-02-27 00:00:00+05:30,1,31.25,6.0,311,9724.75
2015-02-28 00:00:00+05:30,1,32.5,6.0,311,10113.5
2015-03-01 00:00:00+05:30,1,32.0,6.0,311,9958.0
2015-03-02 00:00:00+05:30,1,32.0,6.0,311,9958.0
2015-03-03 00:00:00+05:30,1,32.05,6.0,311,9973.55
2015-03-04 00:00:00+05:30,1,32.3,6.0,311,10051.3
2015-03-05 00:00:00+05:30,-1,31.8,9895.800000000001,0,9895.800000000001
2015-03-06 00:00:00+05:30,1,31.35,20.55000000000109,315,9895.800000000001
2015-03-07 00:00:00+05:30,1,31.35,20.55000000000109,315,9895.800000000001
2015-03-08 00:00:00+05:30,-1,31.35,9895.800000000001,0,9895.800000000001
2015-03-09 00:00:00+05:30,-1,31.35,9895.800000000001,0,9895.800000000001
2015-03-10 00:00:00+05:30,1,31.5,4.800000000001091,314,9895.800000000001
2015-03-11 00:00:00+05:30,1,31.0,4.800000000001091,314,9738.800000000001
2015-03-12 00:00:00+05:30,1,30.5,4.800000000001091,314,9581.800000000001
2015-03-13 00:00:00+05:30,1,31.4,4.800000000001091,314,9864.400000000001
2015-03-14 00:00:00+05:30,1,30.95,4.800000000001091,314,9723.1
2015-03-15 00:00:00+05:30,1,30.95,4.800000000001091,314,9723.1
2015-03-16 00:00:00+05:30,1,30.95,4.800000000001091,314,9723.1
2015-03-17 00:00:00+05:30,1,30.7,4.800000000001091,314,9644.6
2015-03-18 00:00:00+05:30,1,30.95,4.800000000001091,314,9723.1
2015-03-19 00:00:00+05:30,1,30.2,4.800000000001091,314,9487.6
2015-03-20 00:00:00+05:30,1,30.0,4.800000000001091,314,9424.800000000001
2015-03-21 00:00:00+05:30,1,29.1,4.800000000001091,314,9142.2
2015-03-22 00:00:00+05:30,1,29.1,4.800000000001091,314,9142.2
2015-03-23 00:00:00+05:30,1,29.1,4.800000000001091,314,9142.2
2015-03-24 00:00:00+05:30,1,28.1,4.800000000001091,314,8828.2
2015-03-25 00:00:00+05:30,1,26.85,4.800000000001091,314,8435.7
2015-03-26 00:00:00+05:30,1,26.15,4.800000000001091,314,8215.900000000001
2015-03-27 00:00:00+05:30,-1,25.7,8074.600000000001,0,8074.600000000001
2015-03-28 00:00:00+05:30,1,26.15,20.400000000001455,308,8074.600000000001
2015-03-29 00:00:00+05:30,1,26.15,20.400000000001455,308,8074.600000000001
2015-03-30 00:00:00+05:30,1,26.15,20.400000000001455,308,8074.600000000001
2015-03-31 00:00:00+05:30,-1,26.0,8028.4000000000015,0,8028.4000000000015
2015-04-01 00:00:00+05:30,1,26.75,3.400000000001455,300,8028.4000000000015
2015-04-02 00:00:00+05:30,1,27.9,3.400000000001455,300,8373.400000000001
2015-04-03 00:00:00+05:30,1,27.9,3.400000000001455,300,8373.400000000001
2015-04-04 00:00:00+05:30,-1,27.9,8373.400000000001,0,8373.400000000001
2015-04-05 00:00:00+05:30,1,27.9,3.400000000001455,300,8373.400000000001
2015-04-06 00:00:00+05:30,1,27.9,3.400000000001455,300,8373.400000000001
2015-04-07 00:00:00+05:30,1,28.35,3.400000000001455,300,8508.400000000001
2015-04-08 00:00:00+05:30,1,30.0,3.400000000001455,300,9003.400000000001
2015-04-09 00:00:00+05:30,1,32.1,3.400000000001455,300,9633.400000000001
2015-04-10 00:00:00+05:30,1,33.85,3.400000000001455,300,10158.400000000001
2015-04-11 00:00:00+05:30,-1,34.85,10458.400000000001,0,10458.400000000001
2015-04-12 00:00:00+05:30,1,34.85,3.400000000001455,300,10458.400000000001
2015-04-13 00:00:00+05:30,1,34.85,3.400000000001455,300,10458.400000000001
2015-04-14 00:00:00+05:30,-1,37.4,11223.400000000001,0,11223.400000000001
2015-04-15 00:00:00+05:30,1,37.4,3.400000000001455,300,11223.400000000001
2015-04-16 00:00:00+05:30,1,37.6,3.400000000001455,300,11283.400000000001
2015-04-17 00:00:00+05:30,1,36.0,3.400000000001455,300,10803.400000000001
2015-04-18 00:00:00+05:30,-1,35.8,10743.400000000001,0,10743.400000000001
2015-04-19 00:00:00+05:30,1,35.8,3.400000000001455,300,10743.400000000001
2015-04-20 00:00:00+05:30,1,35.8,3.400000000001455,300,10743.400000000001
2015-04-21 00:00:00+05:30,1,34.6,3.400000000001455,300,10383.400000000001
2015-04-22 00:00:00+05:30,1,34.55,3.400000000001455,300,10368.400000000001
2015-04-23 00:00:00+05:30,1,34.6,3.400000000001455,300,10383.400000000001
2015-04-24 00:00:00+05:30,1,34.9,3.400000000001455,300,10473.400000000001
2015-04-25 00:00:00+05:30,1,34.0,3.400000000001455,300,10203.400000000001
2015-04-26 00:00:00+05:30,1,34.0,3.400000000001455,300,10203.400000000001
2015-04-27 00:00:00+05:30,1,34.0,3.400000000001455,300,10203.400000000001
2015-04-28 00:00:00+05:30,-1,32.15,9648.400000000001,0,9648.400000000001
2015-04-29 00:00:00+05:30,1,32.0,16.400000000001455,301,9648.400000000001
2015-04-30 00:00:00+05:30,1,32.4,16.400000000001455,301,9768.800000000001
2015-05-01 00:00:00+05:30,1,31.6,16.400000000001455,301,9528.000000000002
2015-05-02 00:00:00+05:30,-1,31.6,9528.000000000002,0,9528.000000000002
2015-05-03 00:00:00+05:30,1,31.6,16.400000000001455,301,9528.000000000002
2015-05-04 00:00:00+05:30,1,31.6,16.400000000001455,301,9528.000000000002
2015-05-05 00:00:00+05:30,1,32.8,16.400000000001455,301,9889.2
2015-05-06 00:00:00+05:30,1,33.25,16.400000000001455,301,10024.650000000001
2015-05-07 00:00:00+05:30,1,32.3,16.400000000001455,301,9738.7
2015-05-08 00:00:00+05:30,1,31.4,16.400000000001455,301,9467.800000000001
2015-05-09 00:00:00+05:30,1,31.25,16.400000000001455,301,9422.650000000001
2015-05-10 00:00:00+05:30,1,31.25,16.400000000001455,301,9422.650000000001
2015-05-11 00:00:00+05:30,1,31.25,16.400000000001455,301,9422.650000000001
2015-05-12 00:00:00+05:30,1,31.35,16.400000000001455,301,9452.750000000002
2015-05-13 00:00:00+05:30,1,31.1,16.400000000001455,301,9377.500000000002
2015-05-14 00:00:00+05:30,1,30.6,16.400000000001455,301,9227.000000000002
2015-05-15 00:00:00+05:30,1,30.15,16.400000000001455,301,9091.550000000001
2015-05-16 00:00:00+05:30,1,30.15,16.400000000001455,301,9091.550000000001
2015-05-17 00:00:00+05:30,1,30.15,16.400000000001455,301,9091.550000000001
2015-05-18 00:00:00+05:30,1,30.15,16.400000000001455,301,9091.550000000001
2015-05-19 00:00:00+05:30,1,30.0,16.400000000001455,301,9046.400000000001
2015-05-20 00:00:00+05:30,1,29.9,16.400000000001455,301,9016.300000000001
2015-05-21 00:00:00+05:30,1,30.15,16.400000000001455,301,9091.550000000001
2015-05-22 00:00:00+05:30,-1,30.5,9196.900000000001,0,9196.900000000001
2015-05-23 00:00:00+05:30,1,32.0,12.900000000001455,287,9196.900000000001
2015-05-24 00:00:00+05:30,1,32.0,12.900000000001455,287,9196.900000000001
2015-05-25 00:00:00+05:30,1,32.0,12.900000000001455,287,9196.900000000001
2015-05-26 00:00:00+05:30,1,33.5,12.900000000001455,287,9627.400000000001
2015-05-27 00:00:00+05:30,1,32.3,12.900000000001455,287,9283.0
2015-05-28 00:00:00+05:30,1,33.75,12.900000000001455,287,9699.150000000001
2015-05-29 00:00:00+05:30,1,33.35,12.900000000001455,287,9584.350000000002
2015-05-30 00:00:00+05:30,1,30.2,12.900000000001455,287,8680.300000000001
2015-05-31 00:00:00+05:30,1,30.2,12.900000000001455,287,8680.300000000001
2015-06-01 00:00:00+05:30,1,30.2,12.900000000001455,287,8680.300000000001
2015-06-02 00:00:00+05:30,1,29.4,12.900000000001455,287,8450.7
2015-06-03 00:00:00+05:30,1,29.7,12.900000000001455,287,8536.800000000001
2015-06-04 00:00:00+05:30,1,28.85,12.900000000001455,287,8292.850000000002
2015-06-05 00:00:00+05:30,1,29.5,12.900000000001455,287,8479.400000000001
2015-06-06 00:00:00+05:30,-1,33.0,9483.900000000001,0,9483.900000000001
2015-06-07 00:00:00+05:30,1,33.0,12.900000000001455,287,9483.900000000001
2015-06-08 00:00:00+05:30,1,33.0,12.900000000001455,287,9483.900000000001
2015-06-09 00:00:00+05:30,1,31.0,12.900000000001455,287,8909.900000000001
2015-06-10 00:00:00+05:30,1,30.0,12.900000000001455,287,8622.900000000001
2015-06-11 00:00:00+05:30,-1,30.65,8809.45,0,8809.45
2015-06-12 00:00:00+05:30,1,31.1,8.149999999999636,283,8809.45
2015-06-13 00:00:00+05:30,-1,30.8,8724.55,0,8724.55
2015-06-14 00:00:00+05:30,-1,30.8,8724.55,0,8724.55
2015-06-15 00:00:00+05:30,1,30.8,8.149999999999636,283,8724.55
2015-06-16 00:00:00+05:30,1,30.5,8.149999999999636,283,8639.65
2015-06-17 00:00:00+05:30,1,30.65,8.149999999999636,283,8682.099999999999
2015-06-18 00:00:00+05:30,1,30.65,8.149999999999636,283,8682.099999999999
