Timestamp,RL_Signal,Close,Cash,Holdings,Portfolio_RL
2020-01-27 00:00:00+05:30,-1,41.2,10000.0,0,10000.0
2020-01-28 00:00:00+05:30,1,41.2,29.599999999998545,242,10000.0
2020-01-29 00:00:00+05:30,1,41.0,29.599999999998545,242,9951.599999999999
2020-01-30 00:00:00+05:30,1,41.1,29.599999999998545,242,9975.8
2020-01-31 00:00:00+05:30,1,41.9,29.599999999998545,242,10169.399999999998
2020-02-01 00:00:00+05:30,1,41.4,29.599999999998545,242,10048.399999999998
2020-02-02 00:00:00+05:30,1,41.5,29.599999999998545,242,10072.599999999999
2020-02-03 00:00:00+05:30,1,41.5,29.599999999998545,242,10072.599999999999
2020-02-04 00:00:00+05:30,-1,41.5,10072.599999999999,0,10072.599999999999
2020-02-05 00:00:00+05:30,1,41.5,29.599999999998545,242,10072.599999999999
2020-02-06 00:00:00+05:30,1,41.0,29.599999999998545,242,9951.599999999999
2020-02-07 00:00:00+05:30,1,41.45,29.599999999998545,242,10060.5
2020-02-08 00:00:00+05:30,1,41.45,29.599999999998545,242,10060.5
2020-02-09 00:00:00+05:30,-1,41.45,10060.5,0,10060.5
2020-02-10 00:00:00+05:30,1,41.45,29.599999999998545,242,10060.5
2020-02-11 00:00:00+05:30,-1,41.0,9951.599999999999,0,9951.599999999999
2020-02-12 00:00:00+05:30,1,41.2,22.399999999997817,241,9951.599999999999
2020-02-13 00:00:00+05:30,1,41.1,22.399999999997817,241,9927.499999999998
2020-02-14 00:00:00+05:30,1,41.0,22.399999999997817,241,9903.399999999998
2020-02-15 00:00:00+05:30,1,41.0,22.399999999997817,241,9903.399999999998
2020-02-16 00:00:00+05:30,1,41.0,22.399999999997817,241,9903.399999999998
2020-02-17 00:00:00+05:30,-1,41.0,9903.399999999998,0,9903.399999999998
2020-02-18 00:00:00+05:30,1,41.0,22.399999999997817,241,9903.399999999998
2020-02-19 00:00:00+05:30,1,41.0,22.399999999997817,241,9903.399999999998
2020-02-20 00:00:00+05:30,-1,41.0,9903.399999999998,0,9903.399999999998
