Timestamp,RL_Signal,Close,Cash,Holdings,Portfolio_RL
2015-02-02 00:00:00+05:30,1,69.95,67.10000000000036,142,10000.0
2015-02-03 00:00:00+05:30,1,69.95,67.10000000000036,142,10000.0
2015-02-04 00:00:00+05:30,-1,71.95,10284.0,0,10284.0
2015-02-05 00:00:00+05:30,1,73.85,18.850000000000364,139,10284.0
2015-02-06 00:00:00+05:30,1,69.5,18.850000000000364,139,9679.35
2015-02-07 00:00:00+05:30,-1,67.95,9463.900000000001,0,9463.900000000001
2015-02-08 00:00:00+05:30,1,67.95,18.850000000000364,139,9463.900000000001
2015-02-09 00:00:00+05:30,-1,67.95,9463.900000000001,0,9463.900000000001
2015-02-10 00:00:00+05:30,-1,66.1,9463.900000000001,0,9463.900000000001
2015-02-11 00:00:00+05:30,1,63.8,21.50000000000182,148,9463.900000000001
2015-02-12 00:00:00+05:30,1,67.9,21.50000000000182,148,10070.700000000003
2015-02-13 00:00:00+05:30,1,70.9,21.50000000000182,148,10514.700000000003
2015-02-14 00:00:00+05:30,1,72.5,21.50000000000182,148,10751.500000000002
2015-02-15 00:00:00+05:30,1,72.5,21.50000000000182,148,10751.500000000002
2015-02-16 00:00:00+05:30,1,72.5,21.50000000000182,148,10751.500000000002
2015-02-17 00:00:00+05:30,1,71.0,21.50000000000182,148,10529.500000000002
2015-02-18 00:00:00+05:30,1,71.0,21.50000000000182,148,10529.500000000002
2015-02-19 00:00:00+05:30,1,71.65,21.50000000000182,148,10625.700000000003
2015-02-20 00:00:00+05:30,1,71.95,21.50000000000182,148,10670.100000000002
2015-02-21 00:00:00+05:30,1,72.0,21.50000000000182,148,10677.500000000002
2015-02-22 00:00:00+05:30,1,72.0,21.50000000000182,148,10677.500000000002
2015-02-23 00:00:00+05:30,1,72.0,21.50000000000182,148,10677.500000000002
2015-02-24 00:00:00+05:30,1,71.3,21.50000000000182,148,10573.900000000001
2015-02-25 00:00:00+05:30,1,70.55,21.50000000000182,148,10462.900000000001
2015-02-26 00:00:00+05:30,-1,72.55,10758.900000000001,0,10758.900000000001
2015-02-27 00:00:00+05:30,1,71.35,56.400000000001455,150,10758.900000000001
2015-02-28 00:00:00+05:30,1,72.5,56.400000000001455,150,10931.400000000001
2015-03-01 00:00:00+05:30,-1,70.1,10571.400000000001,0,10571.400000000001
2015-03-02 00:00:00+05:30,1,70.1,56.400000000001455,150,10571.400000000001
2015-03-03 00:00:00+05:30,1,70.2,56.400000000001455,150,10586.400000000001
2015-03-04 00:00:00+05:30,1,71.8,56.400000000001455,150,10826.400000000001
2015-03-05 00:00:00+05:30,-1,69.6,10496.400000000001,0,10496.400000000001
2015-03-06 00:00:00+05:30,1,68.9,23.600000000000364,152,10496.400000000001
2015-03-07 00:00:00+05:30,1,68.9,23.600000000000364,152,10496.400000000001
2015-03-08 00:00:00+05:30,1,68.9,23.600000000000364,152,10496.400000000001
2015-03-09 00:00:00+05:30,1,68.9,23.600000000000364,152,10496.400000000001
2015-03-10 00:00:00+05:30,1,64.9,23.600000000000364,152,9888.400000000001
2015-03-11 00:00:00+05:30,-1,63.75,9713.6,0,9713.6
2015-03-12 00:00:00+05:30,1,63.45,5.75,153,9713.6
2015-03-13 00:00:00+05:30,1,64.35,5.75,153,9851.3
2015-03-14 00:00:00+05:30,-1,64.3,9843.65,0,9843.65
2015-03-15 00:00:00+05:30,1,64.3,5.75,153,9843.65
2015-03-16 00:00:00+05:30,1,64.3,5.75,153,9843.65
2015-03-17 00:00:00+05:30,1,61.75,5.75,153,9453.5
2015-03-18 00:00:00+05:30,1,59.5,5.75,153,9109.25
2015-03-19 00:00:00+05:30,1,60.05,5.75,153,9193.4
2015-03-20 00:00:00+05:30,1,58.7,5.75,153,8986.85
2015-03-21 00:00:00+05:30,1,56.6,5.75,153,8665.550000000001
2015-03-22 00:00:00+05:30,1,56.6,5.75,153,8665.550000000001
2015-03-23 00:00:00+05:30,-1,56.6,8665.550000000001,0,8665.550000000001
2015-03-24 00:00:00+05:30,1,54.2,47.75,159,8665.550000000001
2015-03-25 00:00:00+05:30,1,52.2,47.75,159,8347.550000000001
2015-03-26 00:00:00+05:30,1,50.7,47.75,159,8109.05
2015-03-27 00:00:00+05:30,1,51.55,47.75,159,8244.199999999999
2015-03-28 00:00:00+05:30,1,51.6,47.75,159,8252.15
2015-03-29 00:00:00+05:30,1,51.6,47.75,159,8252.15
2015-03-30 00:00:00+05:30,1,51.6,47.75,159,8252.15
2015-03-31 00:00:00+05:30,1,54.4,47.75,159,8697.35
2015-04-01 00:00:00+05:30,1,56.0,47.75,159,8951.75
2015-04-02 00:00:00+05:30,1,57.4,47.75,159,9174.35
2015-04-03 00:00:00+05:30,1,57.4,47.75,159,9174.35
2015-04-04 00:00:00+05:30,1,57.4,47.75,159,9174.35
2015-04-05 00:00:00+05:30,1,57.4,47.75,159,9174.35
2015-04-06 00:00:00+05:30,1,57.4,47.75,159,9174.35
2015-04-07 00:00:00+05:30,1,60.8,47.75,159,9714.949999999999
2015-04-08 00:00:00+05:30,1,63.75,47.75,159,10184.0
2015-04-09 00:00:00+05:30,1,63.7,47.75,159,10176.050000000001
2015-04-10 00:00:00+05:30,1,65.45,47.75,159,10454.300000000001
2015-04-11 00:00:00+05:30,1,66.7,47.75,159,10653.050000000001
2015-04-12 00:00:00+05:30,1,66.7,47.75,159,10653.050000000001
2015-04-13 00:00:00+05:30,-1,66.7,10653.050000000001,0,10653.050000000001
2015-04-14 00:00:00+05:30,1,66.6,63.650000000001455,159,10653.050000000001
2015-04-15 00:00:00+05:30,1,66.6,63.650000000001455,159,10653.050000000001
2015-04-16 00:00:00+05:30,1,66.0,63.650000000001455,159,10557.650000000001
2015-04-17 00:00:00+05:30,1,64.4,63.650000000001455,159,10303.250000000002
2015-04-18 00:00:00+05:30,1,63.15,0.5000000000014566,160,10104.500000000002
2015-04-19 00:00:00+05:30,1,63.15,0.5000000000014566,160,10104.500000000002
2015-04-20 00:00:00+05:30,1,63.15,0.5000000000014566,160,10104.500000000002
2015-04-21 00:00:00+05:30,-1,60.95,9752.500000000002,0,9752.500000000002
2015-04-22 00:00:00+05:30,1,60.2,0.10000000000218279,162,9752.500000000002
2015-04-23 00:00:00+05:30,1,59.75,0.10000000000218279,162,9679.600000000002
2015-04-24 00:00:00+05:30,1,59.75,0.10000000000218279,162,9679.600000000002
2015-04-25 00:00:00+05:30,1,57.2,0.10000000000218279,162,9266.500000000002
2015-04-26 00:00:00+05:30,1,57.2,0.10000000000218279,162,9266.500000000002
2015-04-27 00:00:00+05:30,1,57.2,0.10000000000218279,162,9266.500000000002
2015-04-28 00:00:00+05:30,1,54.8,0.10000000000218279,162,8877.700000000003
2015-04-29 00:00:00+05:30,1,56.85,0.10000000000218279,162,9209.800000000003
2015-04-30 00:00:00+05:30,1,57.05,0.10000000000218279,162,9242.200000000003
2015-05-01 00:00:00+05:30,1,56.85,0.10000000000218279,162,9209.800000000003
2015-05-02 00:00:00+05:30,-1,56.85,9209.800000000003,0,9209.800000000003
2015-05-03 00:00:00+05:30,-1,56.85,9209.800000000003,0,9209.800000000003
2015-05-04 00:00:00+05:30,1,56.85,0.10000000000218279,162,9209.800000000003
2015-05-05 00:00:00+05:30,-1,58.25,9436.600000000002,0,9436.600000000002
2015-05-06 00:00:00+05:30,1,58.2,8.200000000002547,162,9436.600000000002
2015-05-07 00:00:00+05:30,1,56.0,8.200000000002547,162,9080.200000000003
2015-05-08 00:00:00+05:30,1,54.0,8.200000000002547,162,8756.200000000003
2015-05-09 00:00:00+05:30,1,55.1,8.200000000002547,162,8934.400000000003
